sample_idx,t_pc_s,segment_id,label,orta_acc_x,orta_acc_y,orta_acc_z,orta_gyro_x,orta_gyro_y,orta_gyro_z,sol_acc_x,sol_acc_y,sol_acc_z,sol_gyro_x,sol_gyro_y,sol_gyro_z,sag_acc_x,sag_acc_y,sag_acc_z,sag_gyro_x,sag_gyro_y,sag_gyro_z
123,3.0925994,1,rest_initial,1.1133,0.7159,9.1363,0.061,0.0413,0.008,0.4477,0.2514,9.9311,0.0266,0.0397,0.0138,0.7566,0.0383,9.8138,-0.0093,-0.0623,-0.0128
124,3.0928846,1,rest_initial,1.0965,0.7518,9.1219,0.0618,0.0362,0.0088,0.3711,0.2203,9.9264,0.0288,0.0394,0.013,0.723,0.0311,9.8761,-0.0123,-0.061,-0.0165
125,3.0931687,1,rest_initial,1.0942,0.6632,9.1387,0.0642,0.0389,0.0051,0.3759,0.2562,9.9096,0.0258,0.0415,0.0109,0.7159,0.0407,9.8258,-0.0091,-0.0591,-0.0173
126,3.0934702,1,rest_initial,1.1564,0.7518,9.1243,0.0623,0.0383,0.0059,0.4022,0.2298,9.9407,0.033,0.0394,0.0128,0.7638,-0.012,9.7899,-0.0128,-0.0674,-0.0109
127,3.0937568,1,rest_initial,1.1325,0.7039,9.1602,0.0623,0.0383,0.0069,0.4166,0.249,9.9192,0.0285,0.0407,0.0123,0.747,0.067,9.8976,-0.0115,-0.0618,-0.0149
128,3.0940402,1,rest_initial,1.1133,0.7302,9.1722,0.0671,0.0413,0.0053,0.4405,0.2801,9.8617,0.0301,0.0378,0.0146,0.7159,0.0455,9.9096,-0.0133,-0.0623,-0.0154
129,3.0943234,1,rest_initial,1.075,0.7063,9.0597,0.0676,0.036,0.0077,0.3807,0.1939,9.9264,0.0312,0.0391,0.0136,0.6943,0.0239,9.8378,-0.0136,-0.0589,-0.0133
130,3.0946168,1,rest_initial,1.0774,0.7087,9.1363,0.0642,0.0418,0.0115,0.3591,0.2514,9.8665,0.024,0.0378,0.0173,0.7159,0.0311,9.8737,-0.0096,-0.0578,-0.0123
131,3.0949006,1,rest_initial,1.1468,0.723,9.165,0.0647,0.0357,0.0061,0.4525,0.2586,9.9168,0.0237,0.0383,0.0133,0.7542,0.0551,9.7659,-0.0099,-0.0623,-0.0146
132,3.0951829,1,rest_initial,1.1133,0.6991,9.1961,0.061,0.0381,0.0067,0.3735,0.1939,9.9647,0.0261,0.0445,0.0117,0.7374,-0.0239,9.8019,-0.0149,-0.0621,-0.0125
133,3.0955572,1,rest_initial,1.0942,0.7278,9.086,0.0626,0.0453,0.0091,0.4238,0.2346,9.8809,0.0256,0.0437,0.013,0.68,0.0192,9.8138,-0.0109,-0.0586,-0.0152
134,3.0958698,1,rest_initial,1.1085,0.759,9.1913,0.0655,0.0381,0.0093,0.3759,0.2586,9.9623,0.0264,0.0413,0.0125,0.7422,0.0479,9.8474,-0.0093,-0.0607,-0.0146
135,3.0961529,1,rest_initial,1.1061,0.7039,9.165,0.0634,0.0391,0.008,0.4118,0.1772,9.9096,0.0285,0.0415,0.0149,0.7063,0.0335,9.809,-0.0085,-0.0639,-0.0162
136,3.0964795,1,rest_initial,1.1684,0.7278,9.1195,0.0575,0.0418,0.0029,0.4166,0.2969,9.9383,0.028,0.0405,0.0149,0.7326,0.0455,9.8569,-0.0083,-0.061,-0.0141
137,3.0967719,1,rest_initial,1.1325,0.6871,9.1626,0.0589,0.0394,0.0029,0.419,0.2179,9.9742,0.0296,0.0386,0.0115,0.735,0.012,9.8497,-0.0144,-0.0594,-0.0138
138,3.0970537,1,rest_initial,1.1277,0.7135,9.1315,0.0639,0.037,0.0083,0.4046,0.2203,9.9359,0.0333,0.0415,0.0125,0.7326,0.0263,9.7923,-0.0141,-0.0636,-0.0221
139,3.0973475,1,rest_initial,1.1157,0.7302,9.1411,0.069,0.0383,0.0064,0.3663,0.2634,9.9,0.0288,0.0399,0.012,0.747,0.0335,9.8593,-0.0088,-0.0591,-0.0186
140,3.0976482,1,rest_initial,1.1061,0.7254,9.1291,0.0676,0.0407,0.0059,0.3735,0.2083,9.9359,0.029,0.0389,0.0085,0.7278,0.0335,9.9048,-0.0115,-0.0615,-0.0133
141,3.0979457,1,rest_initial,1.0989,0.7063,9.1411,0.069,0.0399,0.0061,0.4525,0.2586,9.8354,0.0288,0.0399,0.0165,0.759,0.0383,9.8426,-0.013,-0.0621,-0.0184
142,3.0982303,1,rest_initial,1.1301,0.7446,9.1339,0.0626,0.0407,0.0021,0.3926,0.2346,9.7755,0.0301,0.041,0.0149,0.7494,0.0431,9.8497,-0.0075,-0.0613,-0.0133
143,3.0985217,1,rest_initial,1.1253,0.7278,9.1435,0.0647,0.0389,0.0059,0.4142,0.2586,9.9216,0.0293,0.0429,0.0093,0.7446,0.0359,9.8378,-0.013,-0.0602,-0.0152
144,3.0988048,1,rest_initial,1.1349,0.7087,9.1506,0.0674,0.0383,0.008,0.3807,0.2203,9.8761,0.0264,0.0362,0.0136,0.7183,0.0311,9.7755,-0.0138,-0.061,-0.0168
145,3.0990858,1,rest_initial,1.0942,0.6895,9.1267,0.0655,0.0402,0.0104,0.4118,0.2274,9.9048,0.0306,0.0365,0.008,0.7566,0.0168,9.7875,-0.0162,-0.0621,-0.0133
146,3.0993787,1,rest_initial,1.0989,0.6776,9.1698,0.0652,0.0389,0.0067,0.4118,0.2035,9.8928,0.029,0.0405,0.0149,0.747,0.0455,9.7037,-0.0072,-0.0589,-0.0144
147,3.0996627,1,rest_initial,1.1372,0.7518,9.1459,0.061,0.0381,0.0053,0.3591,0.249,9.8689,0.0285,0.0389,0.0133,0.735,0.0287,9.7564,-0.0154,-0.0602,-0.0154
148,3.0999434,1,rest_initial,1.087,0.7254,9.0788,0.0642,0.037,0.0061,0.4166,0.2203,9.9168,0.0274,0.0389,0.0136,0.759,0.0575,9.8258,-0.0125,-0.0583,-0.0186
149,3.1002256,1,rest_initial,1.1444,0.7087,9.232,0.0684,0.0402,0.0077,0.4046,0.2418,9.8761,0.0309,0.0352,0.0165,0.7614,0.0215,9.7899,-0.0107,-0.0618,-0.0162
150,3.1005073,1,rest_initial,1.142,0.68,9.0932,0.0605,0.0434,0.0059,0.407,0.2394,9.9527,0.0261,0.0415,0.0136,0.7494,-0.0192,9.821,-0.0141,-0.0602,-0.0197
151,3.1007877,1,rest_initial,1.1229,0.6823,9.1722,0.0647,0.0373,0.0059,0.3903,0.2634,9.9024,0.0301,0.0397,0.0107,0.7183,0.0048,9.8857,-0.0157,-0.0589,-0.017
152,3.1010682,1,rest_initial,1.1157,0.7254,9.0597,0.0623,0.0405,0.0024,0.395,0.2466,9.9192,0.029,0.0368,0.0061,0.6991,0.0599,9.8066,-0.0109,-0.0647,-0.0154
153,3.101362,1,rest_initial,1.1396,0.7183,9.1722,0.065,0.0352,-0.0027,0.3855,0.2562,9.8402,0.029,0.041,0.0056,0.7733,0.0551,9.7971,-0.0109,-0.0613,-0.0234
154,3.1016469,1,rest_initial,1.1684,0.6656,9.1099,0.0626,0.0413,-0.0035,0.4549,0.2322,9.9264,0.0312,0.0391,0.0003,0.6919,0.0407,9.8881,-0.0093,-0.0591,-0.0296
155,3.1019449,1,rest_initial,1.1013,0.6847,9.177,0.0642,0.0407,-0.0075,0.4214,0.2155,9.9718,0.0325,0.0397,-0.0003,0.7542,0.0239,9.8019,-0.0136,-0.0623,-0.028
156,3.1022263,1,rest_initial,1.1157,0.7015,9.1315,0.0706,0.0381,-0.0011,0.3376,0.2873,9.8474,0.0309,0.0423,0.008,0.7709,0.0575,9.8569,-0.0112,-0.0607,-0.0184
157,3.1025056,1,rest_initial,1.0511,0.7446,9.086,0.0671,0.0391,0.0053,0.3567,0.2418,9.9192,0.0314,0.0399,0.012,0.7302,0.0335,9.8617,-0.0117,-0.0586,-0.0194
158,3.102784,1,rest_initial,1.1396,0.6991,9.1219,0.069,0.0394,0.0051,0.4477,0.2251,9.9048,0.0333,0.041,0.0138,0.7422,0.0239,9.8162,-0.008,-0.0621,-0.0099
159,3.103063,1,rest_initial,1.142,0.7398,9.0644,0.0674,0.0445,0.0096,0.395,0.2514,9.9671,0.0333,0.0434,0.0146,0.7302,0.0263,9.8665,-0.0109,-0.0594,-0.0141
160,3.1033712,1,rest_initial,1.1133,0.6919,9.1459,0.065,0.0399,0.0043,0.3687,0.2466,9.9407,0.0314,0.0402,0.0107,0.7111,0.0072,9.821,-0.0096,-0.0597,-0.017
161,3.1036522,1,rest_initial,1.1133,0.6823,9.1435,0.0679,0.0389,0.0032,0.3448,0.237,9.9144,0.0298,0.0426,0.0149,0.7087,0.0215,9.8761,-0.0115,-0.0607,-0.0141
162,3.1039465,1,rest_initial,1.0846,0.7087,9.0884,0.0565,0.0386,0.0059,0.3783,0.2298,9.8785,0.0317,0.0423,0.0125,0.7494,0.0551,9.8234,-0.0101,-0.0605,-0.013
163,3.1042232,1,rest_initial,1.1157,0.7254,9.1913,0.0634,0.0378,0.0133,0.4022,0.2107,9.9168,0.0304,0.0386,0.0168,0.7614,0.0622,9.8186,-0.0096,-0.0578,-0.0154
164,3.1044985,1,rest_initial,1.1492,0.7614,9.1746,0.0621,0.036,0.004,0.3903,0.2562,9.9024,0.0298,0.0391,0.0125,0.7566,0.0359,9.8378,-0.0123,-0.0618,-0.012
165,3.1047875,1,rest_initial,1.0918,0.6871,9.1435,0.0684,0.0418,0.0101,0.3783,0.2418,9.8737,0.0301,0.0423,0.0115,0.7063,0.0048,9.8857,-0.0117,-0.0621,-0.0165
166,3.1050633,1,rest_initial,1.0846,0.6847,9.153,0.0602,0.0346,0.0083,0.3855,0.2346,9.845,0.0248,0.0437,0.0107,0.7302,0.0072,9.8306,-0.0136,-0.0615,-0.0162
167,3.105351,1,rest_initial,1.1133,0.7254,9.1411,0.0682,0.0402,0.0075,0.4094,0.2514,9.9575,0.0296,0.0376,0.0128,0.7638,0.0263,9.8593,-0.0141,-0.0613,-0.0144
168,3.1056303,1,rest_initial,1.154,0.735,9.1243,0.066,0.0442,0.0053,0.4286,0.2466,9.9527,0.024,0.0378,0.0117,0.735,0.0144,9.7851,-0.0123,-0.0597,-0.0149
169,3.1059085,1,rest_initial,1.1325,0.7111,9.1099,0.0581,0.041,0.0064,0.3807,0.2035,9.8976,0.0258,0.0397,0.0123,0.7135,0.0455,9.8809,-0.0128,-0.0631,-0.0115
170,3.1062018,1,rest_initial,1.0558,0.6345,8.9184,0.0671,0.0376,0.0088,0.3615,0.2538,9.7707,0.0341,0.036,0.0136,0.6895,0.0192,9.7899,-0.0045,-0.0655,-0.017
171,3.1064806,1,rest_initial,1.1372,0.7015,9.232,0.0652,0.0354,0.0056,0.4022,0.2682,9.8904,0.0304,0.0394,0.0133,0.6776,0.0287,9.8162,-0.0117,-0.0631,-0.0141
172,3.1067678,1,rest_initial,1.1133,0.68,9.1411,0.0626,0.0429,0.0032,0.4525,0.2155,9.8976,0.0306,0.0376,0.0083,0.8045,0.0383,9.845,-0.0093,-0.0644,-0.0125
173,3.1070435,1,rest_initial,1.1277,0.7087,9.0788,0.0634,0.0386,0.0096,0.4166,0.2658,9.8545,0.0293,0.0405,0.0117,0.7614,0.0407,9.8497,-0.0184,-0.0626,-0.017
174,3.1073281,1,rest_initial,1.0965,0.7254,9.1051,0.0642,0.0413,0.0043,0.4214,0.237,9.9455,0.0306,0.0421,0.0109,0.7326,0.0431,9.8234,-0.0104,-0.0642,-0.0197
175,3.1076048,1,rest_initial,1.1325,0.7159,9.1674,0.0618,0.037,0.0032,0.3735,0.2155,9.9718,0.029,0.0346,0.0075,0.7039,0.0575,9.8641,-0.0056,-0.0605,-0.0208
176,3.1078801,1,rest_initial,1.1181,0.7494,9.1291,0.0631,0.0378,0.0027,0.4381,0.2083,9.9718,0.0304,0.0383,0.0088,0.7709,0.0359,9.845,-0.0154,-0.0594,-0.0194
177,3.1081525,1,rest_initial,1.0918,0.7278,9.1818,0.0666,0.0376,-0.0005,0.4405,0.2155,9.8689,0.0325,0.0389,0.0061,0.7757,0.0599,9.7707,-0.0123,-0.0647,-0.024
178,3.1084194,1,rest_initial,1.1588,0.7254,9.1578,0.0599,0.0391,0.0027,0.4118,0.2538,9.9072,0.0336,0.0442,0.0154,0.7566,0.0479,9.8138,-0.0099,-0.0586,-0.016
179,3.1086857,1,rest_initial,1.0702,0.6871,9.1794,0.0631,0.0383,0.0069,0.4022,0.2203,9.9647,0.0269,0.0407,0.0117,0.6895,0.0215,9.8952,-0.0144,-0.0578,-0.0157
180,3.1089515,1,rest_initial,1.087,0.7638,9.0477,0.0615,0.0373,0.0067,0.3974,0.2274,9.821,0.0309,0.0407,0.0162,0.7422,0.0287,9.8474,-0.0115,-0.0605,-0.0186
181,3.109218,1,rest_initial,1.1684,0.7326,9.1219,0.0676,0.0365,0.0043,0.4357,0.2466,9.912,0.0293,0.0383,0.0138,0.7254,0.0503,9.8761,-0.0144,-0.0621,-0.013
182,3.1094948,1,rest_initial,1.1181,0.7087,9.1602,0.0631,0.0423,0.0067,0.4645,0.2298,9.8881,0.0269,0.0434,0.0141,0.759,0.0359,9.8402,-0.0128,-0.061,-0.0141
183,3.1097837,1,rest_initial,1.1157,0.7278,9.074,0.0652,0.0376,0.0099,0.3855,0.2394,9.8474,0.0317,0.0431,0.0123,0.7063,-0.0168,9.8569,-0.0101,-0.0626,-0.0154
184,3.1100966,1,rest_initial,1.1061,0.7111,9.0932,0.0647,0.0357,0.0067,0.4022,0.2298,9.9527,0.0325,0.041,0.012,0.7159,0.0263,9.7564,-0.012,-0.0581,-0.017
185,3.1103688,1,rest_initial,1.1708,0.7494,9.1147,0.0613,0.0397,0.0056,0.3998,0.2562,9.9311,0.0277,0.0407,0.0141,0.7063,0.0646,9.7851,-0.0091,-0.0615,-0.0138
186,3.1106419,1,rest_initial,1.1492,0.7063,9.165,0.0684,0.0386,0.0072,0.4357,0.1939,9.8976,0.0298,0.041,0.0152,0.7374,0.012,9.8234,-0.0141,-0.0594,-0.0173
187,3.1109134,1,rest_initial,1.1205,0.6895,9.1267,0.061,0.0376,0.0067,0.4262,0.2466,9.9527,0.0301,0.0391,0.013,0.7685,0.0096,9.8378,-0.0141,-0.0613,-0.0154
188,3.1111876,1,rest_initial,1.0989,0.7087,9.1506,0.0647,0.0423,0.0072,0.3855,0.249,9.9024,0.0266,0.0378,0.0133,0.7015,-0.012,9.8066,-0.0123,-0.0607,-0.0162
189,3.1115014,1,rest_initial,1.0965,0.7254,9.1195,0.0692,0.0386,0.0077,0.3783,0.2634,9.8857,0.0293,0.0399,0.0133,0.7566,0.0359,9.8833,-0.0112,-0.0615,-0.0162
190,3.1117748,1,rest_initial,1.1277,0.6776,9.1818,0.0621,0.0389,0.008,0.4214,0.2035,9.9359,0.0288,0.0383,0.0146,0.747,0.0431,9.8737,-0.0128,-0.0586,-0.0162
191,3.112046,1,rest_initial,1.1492,0.7063,9.1985,0.066,0.0365,0.0091,0.4262,0.2346,9.9024,0.0285,0.0421,0.0104,0.7494,0.0311,9.9264,-0.0146,-0.0618,-0.0152
192,3.1123152,1,rest_initial,1.1229,0.7207,9.1219,0.069,0.041,0.0075,0.4357,0.2394,9.8809,0.0272,0.0434,0.012,0.723,0.0455,9.7923,-0.012,-0.061,-0.0107
193,3.1126974,1,rest_initial,1.0846,0.735,9.1195,0.066,0.0431,0.0064,0.3855,0.2705,9.8976,0.029,0.0399,0.0125,0.7111,0.0335,9.8785,-0.0104,-0.0626,-0.0128
194,3.1129823,1,rest_initial,1.1085,0.7422,9.153,0.0631,0.0383,0.0059,0.3974,0.2394,9.8665,0.0301,0.0386,0.0133,0.7398,0.0622,9.7923,-0.0133,-0.0591,-0.013
195,3.1132523,1,rest_initial,1.1013,0.7063,9.1315,0.0631,0.0383,0.0059,0.4166,0.237,9.912,0.0293,0.0407,0.0093,0.7254,0.0263,9.8282,-0.008,-0.0605,-0.0149
196,3.1135365,1,rest_initial,1.1444,0.6847,9.1363,0.065,0.0365,0.0083,0.4046,0.2418,9.9264,0.0237,0.0368,0.0104,0.7661,0.0359,9.821,-0.0069,-0.0607,-0.0133
197,3.1138221,1,rest_initial,1.087,0.7087,9.1937,0.0642,0.0421,0.0061,0.3759,0.249,9.8593,0.0272,0.0413,0.016,0.723,0.0383,9.7516,-0.013,-0.0602,-0.0128
198,3.1140911,1,rest_initial,1.0894,0.668,9.1147,0.0692,0.045,0.0061,0.3735,0.2586,9.9359,0.0293,0.0381,0.0144,0.6919,0.0192,9.8689,-0.0101,-0.0631,-0.0165
199,3.114361,1,rest_initial,1.1205,0.7039,9.1722,0.0652,0.0397,0.0069,0.3735,0.2298,9.9455,0.0333,0.0429,0.0141,0.7398,0.0335,9.8569,-0.0138,-0.0618,-0.0154
200,3.1146321,1,rest_initial,1.1277,0.7278,9.1842,0.0589,0.0391,0.0085,0.4046,0.2251,9.8952,0.033,0.0383,0.0117,0.747,0.0168,9.8258,-0.008,-0.0618,-0.0154
201,3.1149165,1,rest_initial,1.1444,0.7326,9.1722,0.0639,0.0418,0.0093,0.407,0.2298,9.9503,0.032,0.0434,0.0149,0.7566,0.012,9.8426,-0.0067,-0.0559,-0.0165
202,3.1151868,1,rest_initial,1.1037,0.7207,9.0644,0.0626,0.0389,0.0075,0.3567,0.237,9.8952,0.0301,0.0418,0.0144,0.7207,0.0575,9.7995,-0.013,-0.0615,-0.0144
203,3.1154664,1,rest_initial,1.0894,0.6871,9.1411,0.0626,0.0368,0.0083,0.3903,0.2514,9.8976,0.0314,0.0413,0.0112,0.735,0.0527,9.8186,-0.0138,-0.0581,-0.0149
204,3.1157497,1,rest_initial,1.1396,0.7087,9.0932,0.0663,0.0415,0.0059,0.4334,0.2346,9.9024,0.0293,0.0405,0.0125,0.723,0.0455,9.8881,-0.0091,-0.0639,-0.0104
205,3.1160173,1,rest_initial,1.1085,0.6871,9.2033,0.0655,0.0434,0.0093,0.431,0.2155,9.8378,0.032,0.0378,0.013,0.7542,0.0455,9.821,-0.0104,-0.0575,-0.0136
206,3.1162878,1,rest_initial,1.1181,0.7326,9.1459,0.0652,0.041,0.0085,0.431,0.2442,9.9048,0.0309,0.037,0.0112,0.747,0.0144,9.8114,-0.0091,-0.0578,-0.0144
207,3.1165575,1,rest_initial,1.1181,0.6871,9.1961,0.0621,0.041,0.0056,0.3807,0.2346,9.912,0.0346,0.0383,0.0133,0.7063,0.0215,9.7899,-0.0104,-0.0586,-0.0154
208,3.1168413,1,rest_initial,1.1085,0.7063,9.1411,0.0644,0.0386,0.0125,0.419,0.2274,9.8976,0.0328,0.0383,0.0128,0.7446,0.0503,9.8019,-0.013,-0.0554,-0.0112
209,3.1171094,1,rest_initial,1.1229,0.7398,9.1411,0.0652,0.0373,0.0077,0.3926,0.2538,9.9551,0.032,0.0381,0.017,0.7661,0.0359,9.845,-0.0146,-0.0599,-0.0138
210,3.1173873,1,rest_initial,1.1301,0.6991,9.1267,0.0652,0.0376,0.0059,0.4046,0.2179,9.9072,0.0256,0.0399,0.0133,0.7661,0.0431,9.7803,-0.0144,-0.0652,-0.0115
211,3.1176567,1,rest_initial,1.1205,0.7039,9.1578,0.0642,0.037,0.0091,0.3903,0.2682,9.9407,0.0322,0.0397,0.0099,0.7159,0.0311,9.8521,-0.0146,-0.0618,-0.013
212,3.1179266,1,rest_initial,1.1205,0.7063,9.1842,0.0626,0.0312,0.0035,0.4142,0.2514,9.9455,0.0274,0.0368,0.0117,0.7278,0.0072,9.7803,-0.0117,-0.0642,-0.0123
213,3.1181954,1,rest_initial,1.1229,0.7254,9.098,0.069,0.0429,0.0045,0.4357,0.2155,9.9096,0.032,0.0429,0.0112,0.7207,0.0575,9.912,-0.0093,-0.0629,-0.0149
214,3.1184579,1,rest_initial,1.1253,0.723,9.1578,0.0647,0.0352,0.0051,0.4022,0.2634,9.9288,0.0298,0.0397,0.013,0.7207,0.0551,9.7659,-0.0141,-0.0623,-0.0152
215,3.118718,1,rest_initial,1.0942,0.747,9.1913,0.0652,0.0418,0.0083,0.3759,0.2346,9.8857,0.029,0.0389,0.016,0.7326,0.0239,9.7803,-0.0123,-0.0605,-0.0138
216,3.1189776,1,rest_initial,1.1253,0.7326,9.1746,0.0644,0.0349,0.0104,0.395,0.261,9.9072,0.0301,0.0447,0.0136,0.7446,0.0192,9.7971,-0.0133,-0.0591,-0.0176
217,3.1192371,1,rest_initial,1.1372,0.7015,9.1267,0.0671,0.037,0.0107,0.4142,0.2131,9.9288,0.0325,0.0405,0.0168,0.7159,0.0168,9.8545,-0.0115,-0.0586,-0.0173
218,3.1195095,1,rest_initial,1.1349,0.6823,9.1315,0.0663,0.0439,0.0059,0.4262,0.2418,9.9623,0.0304,0.0402,0.0138,0.7422,0.0479,9.8258,-0.013,-0.0626,-0.0149
219,3.1197692,1,rest_initial,1.142,0.7398,9.1267,0.0644,0.0383,0.0069,0.4381,0.2442,9.8976,0.0312,0.0399,0.0184,0.7087,0.0551,9.8234,-0.0107,-0.0567,-0.0152
220,3.1200443,1,rest_initial,1.1205,0.735,9.1889,0.0626,0.0381,0.0069,0.3998,0.2538,9.9623,0.0293,0.0397,0.0157,0.7111,0.012,9.8665,-0.0091,-0.0636,-0.0133
221,3.1203101,1,rest_initial,1.1253,0.7015,9.1866,0.0636,0.0383,0.0059,0.3998,0.2322,9.8665,0.0282,0.0407,0.0192,0.7159,0.012,9.845,-0.0125,-0.0607,-0.0157
222,3.1205759,1,rest_initial,1.1205,0.7254,9.1698,0.0634,0.0391,0.004,0.4166,0.2274,9.8785,0.0288,0.0407,0.0117,0.7183,0.0383,9.8569,-0.0125,-0.0618,-0.0136
223,3.1208421,1,rest_initial,1.1013,0.7183,9.1028,0.0668,0.0368,0.0061,0.4214,0.2466,9.8976,0.029,0.0407,0.0144,0.7518,0.0024,9.8258,-0.0112,-0.0621,-0.0117
224,3.1211076,1,rest_initial,1.1444,0.6847,9.1554,0.0594,0.0376,0.0069,0.4046,0.2251,9.9383,0.0341,0.0394,0.0149,0.7374,0.0646,9.8426,-0.0096,-0.061,-0.016
225,3.1213769,1,rest_initial,1.075,0.7135,9.0644,0.065,0.0389,0.0091,0.4334,0.2969,9.8713,0.0296,0.0426,0.0189,0.7087,0.0694,9.8617,-0.0117,-0.057,-0.013
226,3.1216566,1,rest_initial,1.1109,0.7111,9.153,0.0636,0.0418,0.0048,0.431,0.1987,9.9838,0.0277,0.0386,0.0157,0.7183,0.0527,9.8545,-0.0128,-0.0554,-0.0096
227,3.1219203,1,rest_initial,1.1013,0.7254,9.1674,0.0626,0.0402,0.0077,0.4549,0.237,9.9359,0.0261,0.0391,0.0136,0.7278,0.0263,9.8833,-0.0112,-0.0575,-0.013
228,3.1221837,1,rest_initial,1.1301,0.7159,9.1435,0.0655,0.0402,0.0088,0.4142,0.1844,9.8521,0.0288,0.0349,0.0123,0.7039,0.0311,9.7971,-0.0096,-0.0597,-0.0138
229,3.1224474,1,rest_initial,1.1444,0.6704,9.1866,0.0605,0.0437,0.0045,0.3926,0.2418,9.9575,0.033,0.0381,0.0115,0.7135,0.0215,9.821,-0.013,-0.0578,-0.0157
230,3.1227096,1,rest_initial,1.1636,0.7398,9.1459,0.0655,0.0397,0.0109,0.4046,0.2514,9.9311,0.0288,0.0402,0.0136,0.7135,0.0215,9.8426,-0.012,-0.0631,-0.0149
231,3.1229722,1,rest_initial,1.1253,0.7039,9.1387,0.0567,0.0376,0.0093,0.4118,0.1652,9.9216,0.0282,0.0365,0.0149,0.7638,0.0575,9.8306,-0.0051,-0.0589,-0.0141
232,3.1232342,1,rest_initial,1.1372,0.7422,9.1506,0.0652,0.045,0.0008,0.4381,0.2298,9.8976,0.0338,0.0368,0.0112,0.7015,0.0335,9.8641,-0.0083,-0.0613,-0.0144
233,3.1235004,1,rest_initial,1.0726,0.6871,9.1243,0.0597,0.0378,0.0067,0.4022,0.2466,9.9144,0.0317,0.037,0.0107,0.6871,0.0455,9.821,-0.0101,-0.0597,-0.0176
234,3.1237578,1,rest_initial,1.1181,0.6919,9.1411,0.0639,0.0389,0.0021,0.4286,0.237,9.9168,0.0304,0.0421,0.0115,0.723,0.0407,9.8354,-0.0128,-0.0623,-0.0168
235,3.1240137,1,rest_initial,1.1133,0.747,9.1099,0.0607,0.041,0.0067,0.4214,0.237,9.9216,0.0312,0.0365,0.0138,0.759,0.0479,9.7444,-0.0064,-0.0605,-0.0136
236,3.1242803,1,rest_initial,1.1325,0.7183,9.0716,0.0644,0.0399,0.0101,0.4214,0.2538,9.912,0.0296,0.0413,0.0096,0.7614,0.0287,9.8689,-0.013,-0.0559,-0.0162
237,3.1245595,1,rest_initial,1.1181,0.6752,9.1219,0.0652,0.0394,0.0051,0.4381,0.2418,10.0006,0.0285,0.0413,0.0133,0.7638,0.0359,9.8665,-0.0093,-0.0562,-0.0146
238,3.1248951,1,rest_initial,1.1612,0.723,9.1674,0.0581,0.0407,0.0003,0.3903,0.2274,9.8928,0.028,0.0405,0.0123,0.7159,0.0192,9.8066,-0.0083,-0.0629,-0.0144
239,3.1251559,1,rest_initial,1.1037,0.7398,9.1842,0.0636,0.0394,0.004,0.3831,0.2705,9.8138,0.029,0.0407,0.0123,0.7518,0.0551,9.8186,-0.0101,-0.0575,-0.017
240,3.1254494,1,rest_initial,1.1325,0.7063,9.153,0.0629,0.0362,0.0032,0.4357,0.2346,9.9048,0.0288,0.0381,0.0099,0.7183,0.0383,9.8617,-0.0096,-0.0642,-0.0117
241,3.125712,1,rest_initial,1.0894,0.7135,9.1435,0.069,0.0421,0.0072,0.4142,0.2131,9.8785,0.0285,0.0394,0.0141,0.7661,0.0144,9.8737,-0.0115,-0.0629,-0.016
242,3.1259872,1,rest_initial,1.1277,0.7039,9.1626,0.0647,0.0383,0.0117,0.4094,0.2011,9.9335,0.0296,0.0394,0.0152,0.7135,0.0335,9.8378,-0.0125,-0.0605,-0.0125
243,3.1262475,1,rest_initial,1.1133,0.7063,9.1219,0.0679,0.0439,0.0093,0.395,0.2562,9.9455,0.0293,0.0376,0.0115,0.735,0.0766,9.8354,-0.0112,-0.0618,-0.016
244,3.1265093,1,rest_initial,1.142,0.7087,9.1937,0.0666,0.0389,0.0072,0.4429,0.2083,9.9455,0.0304,0.0418,0.0101,0.7566,0.0383,9.8761,-0.0173,-0.0615,-0.0112
245,3.1267723,1,rest_initial,1.1181,0.6847,9.0549,0.0613,0.036,0.0067,0.395,0.1963,9.821,0.0288,0.0429,0.0146,0.747,-0.0144,9.7181,-0.0117,-0.0629,-0.0178
246,3.1270344,1,rest_initial,1.0942,0.7254,9.1961,0.069,0.0341,0.0053,0.3903,0.261,9.9288,0.0298,0.0405,0.0123,0.7278,0.0096,9.8809,-0.0085,-0.0607,-0.0138
247,3.127294,1,rest_initial,1.1037,0.7063,9.1099,0.0682,0.0399,0.0091,0.3903,0.2322,9.9024,0.0266,0.0413,0.0176,0.7111,0.0239,9.7923,-0.0117,-0.061,-0.0128
248,3.1275652,1,rest_initial,1.0942,0.7183,9.1435,0.0671,0.0357,0.0075,0.3998,0.2442,9.8904,0.0362,0.0357,0.0109,0.7278,0.0599,9.8043,-0.0104,-0.0613,-0.0162
249,3.1278251,1,rest_initial,1.1492,0.7398,9.177,0.0591,0.0368,0.0083,0.4238,0.2179,9.9359,0.0309,0.0383,0.0165,0.7374,0.0335,9.8833,-0.0109,-0.0634,-0.0165
250,3.128084,1,rest_initial,1.1181,0.7207,9.1387,0.065,0.0394,0.013,0.4022,0.2251,9.8378,0.0282,0.0394,0.0136,0.7135,0.0335,9.8019,-0.0125,-0.0573,-0.0141
251,3.1284685,1,rest_initial,1.1109,0.7422,9.1291,0.0655,0.041,0.0048,0.4118,0.2562,9.8904,0.0304,0.0391,0.0128,0.735,0.0263,9.8426,-0.0123,-0.0594,-0.0149
