sample_idx,t_pc_s,segment_id,label,orta_acc_x,orta_acc_y,orta_acc_z,orta_gyro_x,orta_gyro_y,orta_gyro_z,sol_acc_x,sol_acc_y,sol_acc_z,sol_gyro_x,sol_gyro_y,sol_gyro_z,sag_acc_x,sag_acc_y,sag_acc_z,sag_gyro_x,sag_gyro_y,sag_gyro_z
3542,59.3441322,6,roll_z,1.4748,5.9256,7.8626,0.6868,-0.0378,0.0208,0.7302,5.4372,8.4803,0.6402,-0.0442,0.0487,1.2163,5.272,8.9495,0.5835,-0.1593,0.004
3543,59.3599474,6,roll_z,1.8004,5.9855,7.6495,0.5526,-0.1427,0.0141,1.1732,5.4803,8.1211,0.5076,-0.1356,0.0338,1.5083,5.3893,8.7364,0.4522,-0.2447,-0.0107
3544,59.3758482,6,roll_z,1.731,5.9831,7.1994,0.4669,-0.1095,-0.0229,1.2498,5.4899,7.8386,0.4226,-0.1095,-0.0109,1.2474,5.3534,8.2193,0.3641,-0.2008,-0.0605
3545,59.4005599,6,roll_z,1.2809,5.9376,6.9983,0.3851,-0.0154,-0.0495,0.6536,5.4492,7.5561,0.3425,0.0005,-0.0333,0.9936,5.2218,7.9751,0.2871,-0.0834,-0.0684
3546,59.4163622,6,roll_z,1.6113,5.7485,6.8522,0.2919,0.0682,-0.0495,0.9768,5.296,7.4627,0.2477,0.0788,-0.0352,1.4868,5.2313,7.908,0.1928,-0.0208,-0.0621
3547,59.432303,6,roll_z,2.0255,5.9759,7.039,0.1577,0.0732,-0.0178,1.3719,5.5138,7.5609,0.1116,0.0754,-0.0037,1.9034,5.4324,8.2528,0.057,-0.0232,-0.0261
3548,59.4478566,6,roll_z,1.8124,6.189,7.2472,0.0325,0.0642,0.0035,1.2019,5.7652,7.762,-0.0133,0.0644,0.0069,1.5299,5.6096,8.3007,-0.0618,-0.0317,-0.0192
3549,59.4630363,6,roll_z,1.3934,5.9089,7.422,-0.0442,0.0836,0.025,0.7422,5.4157,8.0996,-0.0834,0.082,0.0277,1.1325,5.2218,8.2815,-0.1286,-0.0141,0.0035
3550,59.4787989,6,roll_z,1.3527,5.7628,7.0988,-0.0964,0.1443,0.0056,0.7446,5.2577,7.829,-0.134,0.1393,0.0072,0.8547,5.1068,8.2791,-0.1819,0.0445,-0.0237
3551,59.4942098,6,roll_z,1.4413,5.7174,7.2568,-0.1736,0.1968,0.0016,0.8595,5.272,7.9655,-0.2162,0.196,-0.0077,1.166,5.193,8.4372,-0.2653,0.0964,-0.0186
3552,59.5257695,6,roll_z,1.6328,5.9592,7.616,-0.2631,0.2027,-0.0051,1.087,5.4468,8.0804,-0.3076,0.2085,-0.0032,1.4461,5.296,8.5569,-0.3577,0.1111,-0.0226
3553,59.5418227,6,roll_z,1.6448,5.9137,7.4939,-0.3696,0.2312,0.0178,0.9505,5.4636,8.0493,-0.4141,0.2418,0.0141,1.2665,5.3415,8.6167,-0.47,0.1377,-0.0016
3554,59.5572593,6,roll_z,1.5443,5.703,7.3095,-0.4679,0.2615,0.0178,0.8906,5.2768,8.0828,-0.5076,0.2591,0.0067,1.2761,5.1451,8.4922,-0.5585,0.1547,-0.0045
3555,59.5724452,6,roll_z,1.4653,5.7628,7.4555,-0.5728,0.2828,0.0218,0.8475,5.2577,8.0589,-0.6176,0.2935,0.0056,1.1444,5.1236,8.5784,-0.6706,0.2096,0.0003
3556,59.5935727,6,roll_z,1.2139,5.5258,7.695,-0.7004,0.3206,-0.0029,0.735,5.0374,8.1475,-0.7468,0.3233,-0.024,0.9481,4.9656,8.734,-0.8003,0.228,-0.0328
3557,59.6092724,6,roll_z,1.3168,5.636,7.8386,-0.8453,0.3646,-0.0394,0.7518,5.102,8.3845,-0.8858,0.3723,-0.0692,0.8906,4.9273,8.9567,-0.9388,0.273,-0.0732
3558,59.625057,6,roll_z,1.6137,5.5617,7.8578,-0.8999,0.3497,-0.0578,0.9553,5.1044,8.5593,-0.9337,0.3587,-0.0799,1.3743,4.9177,8.8322,-0.9784,0.2466,-0.0754
3559,59.6405868,6,roll_z,1.3671,5.4684,7.9487,-0.9316,0.3113,-0.0493,0.6369,4.9871,8.8322,-0.9633,0.3001,-0.0732,1.0032,4.8554,8.9328,-1.008,0.192,-0.0706
3560,59.6565007,6,roll_z,1.2306,5.102,8.0014,-0.9603,0.2541,-0.0226,0.4741,4.5681,8.8226,-0.9912,0.2562,-0.0461,0.929,4.3981,8.9735,-1.0386,0.1473,-0.0479
3561,59.6884139,6,roll_z,1.2665,4.9105,8.1116,-0.983,0.2479,-0.0011,0.4453,4.4077,8.9136,-1.0192,0.2471,-0.0216,0.8356,4.3239,9.177,-1.0599,0.1385,-0.0229
3562,59.7043387,6,roll_z,1.0702,4.8123,8.3965,-1.0248,0.2165,-0.0021,0.4621,4.2856,9.0381,-1.0626,0.2274,-0.033,0.7207,4.2066,9.2177,-1.1017,0.1302,-0.0301
3563,59.7202134,6,roll_z,1.0008,4.6639,8.2073,-1.045,0.2461,0.0043,0.34,4.1444,8.8825,-1.0828,0.2485,-0.0256,0.5746,4.0055,9.0429,-1.1172,0.1398,-0.0298
3564,59.7359789,6,roll_z,0.8332,4.5155,8.2887,-1.0208,0.2338,-0.0266,0.1556,3.9887,9.1195,-1.053,0.2352,-0.0517,0.4477,3.8235,9.0501,-1.0916,0.122,-0.0567
3565,59.7520985,6,roll_z,1.0439,4.367,8.7867,-1.0171,0.1521,-0.0455,0.3855,3.9049,9.4954,-1.0469,0.1542,-0.0687,0.8356,3.7541,9.5529,-1.09,0.0434,-0.0711
3566,59.7678462,6,roll_z,1.0367,4.1707,8.6933,-1.0176,0.1228,-0.0115,0.2514,3.5865,9.3637,-1.0519,0.1302,-0.0378,0.7398,3.45,9.4427,-1.0975,0.0383,-0.037
3567,59.7831772,6,roll_z,1.0439,3.9433,8.6287,-1.0365,0.1337,-0.0035,0.3855,3.4644,9.3039,-1.0735,0.138,-0.0322,0.644,3.2729,9.335,-1.1089,0.0455,-0.0376
3568,59.8146592,6,roll_z,0.7925,3.8068,8.4922,-1.0408,0.1188,-0.0218,0.1221,3.2417,9.3206,-1.0706,0.1249,-0.0535,0.5243,3.1388,9.2871,-1.1143,0.0274,-0.0517
3569,59.832062,6,roll_z,1.0295,3.632,8.8059,-1.0107,0.1324,0.0189,0.1987,3.1005,9.6558,-1.0386,0.1233,-0.0035,0.8212,2.9688,9.5648,-1.0709,0.0194,0.0019
3570,59.8502392,6,roll_z,0.9242,3.2825,8.9998,-0.9622,0.085,0.069,0.1317,2.8323,9.8186,-0.9958,0.0834,0.0538,0.7566,2.7342,9.6415,-1.0301,-0.0157,0.0573
3571,59.8660617,6,roll_z,0.9146,3.1699,8.8178,-0.976,0.1081,0.0948,0.3376,2.7438,9.5361,-1.0155,0.1089,0.0631,0.486,2.6193,9.584,-1.0559,0.0056,0.0538
3572,59.8822527,6,roll_z,0.7781,3.1029,8.7484,-0.9982,0.1433,0.0498,0.1221,2.5642,9.5098,-1.036,0.1526,0.0253,0.5794,2.3894,9.4571,-1.0741,0.0594,0.02
3573,59.8982235,6,roll_z,0.7829,2.8012,9.1842,-1.0008,0.1244,0.0533,0.1101,2.2553,9.7779,-1.0405,0.1268,0.0282,0.577,2.1021,9.8306,-1.0754,0.0389,0.0274
3574,59.9137842,6,roll_z,0.8045,2.6839,9.1171,-1.0216,0.167,0.0618,0.1556,2.1261,9.809,-1.0613,0.1667,0.0282,0.4645,2.0303,9.7564,-1.0975,0.0613,0.0202
3575,59.926981,6,roll_z,0.9313,2.5474,8.7412,-1.044,0.1494,0.0482,0.3089,2.0566,9.5385,-1.0788,0.151,0.0165,0.5124,1.8986,9.5936,-1.1132,0.0288,0.0168
3576,59.9584444,6,roll_z,0.9984,2.3367,8.8969,-1.044,0.1169,0.0554,0.237,1.8052,9.5984,-1.0804,0.1321,0.0269,0.7446,1.6209,9.505,-1.114,0.032,0.028
3577,59.9740455,6,roll_z,0.984,2.1931,9.0788,-1.0445,0.0836,0.0676,0.2514,1.6879,9.8665,-1.0887,0.0839,0.0463,0.7542,1.5682,10.0461,-1.122,-0.0205,0.0418
3578,59.9898236,6,roll_z,0.8595,1.9656,9.3637,-1.1047,0.0013,0.069,0.1508,1.482,9.9335,-1.1484,0.0019,0.0405,0.5363,1.2905,10.2089,-1.1899,-0.1017,0.0397
3579,60.0054126,6,roll_z,0.7614,1.7262,8.9998,-1.1438,-0.0471,0.0716,0.0215,1.1588,9.7181,-1.1878,-0.0357,0.0437,0.4549,1.0127,9.9623,-1.2243,-0.1324,0.045
3580,60.0212006,6,roll_z,0.9313,1.4222,8.983,-1.1289,-0.0285,0.0956,0.1556,0.8882,9.809,-1.1614,-0.0226,0.065,0.5435,0.9026,9.6582,-1.1934,-0.1361,0.066
3581,60.03718,6,roll_z,0.9984,1.4533,9.007,-1.131,-0.0117,0.0868,0.4501,0.9313,9.5768,-1.1662,0.0051,0.0503,0.7135,0.8571,9.4092,-1.1936,-0.0317,0.0575
3582,60.0525893,6,roll_z,0.7829,1.1013,9.1123,-1.135,0.0136,0.0485,0.1532,0.5962,9.8114,-1.1641,0.0027,0.02,0.5435,0.4094,9.9335,-1.2037,-0.0911,0.0176
3583,60.0746727,6,roll_z,0.5986,0.6536,9.2033,-1.1079,-0.0059,0.0285,-0.0503,0.1341,10.082,-1.1348,0.0005,-0.0096,0.1867,0.0192,9.5768,-1.1606,-0.081,-0.0093
3584,60.0907889,6,roll_z,0.8906,0.6847,9.4164,-1.0575,0.0077,0.0112,0.3017,0.079,10.1897,-1.0868,-0.0008,-0.0178,0.7781,-0.0622,10.0269,-1.1185,-0.0969,-0.0149
3585,60.1066879,6,roll_z,1.3216,0.7494,9.1171,-1.0639,-0.0506,0.0495,0.3591,0.17,10.0796,-1.1025,-0.0503,0.0269,1.1037,0.0407,10.319,-1.1468,-0.1372,0.0352
3586,60.1389716,6,roll_z,1.0846,0.3065,9.402,-1.0898,-0.0682,0.0847,0.2945,-0.2251,10.173,-1.1273,-0.0538,0.0557,0.6009,-0.3232,9.7947,-1.1587,-0.1414,0.0509
3587,60.1543848,6,roll_z,0.8356,0.1748,8.7604,-1.0583,-0.025,0.094,0.1532,-0.3711,9.6486,-1.0946,-0.013,0.0682,0.3424,-0.6656,9.675,-1.1302,-0.1289,0.0535
3588,60.1704126,6,roll_z,0.6512,-0.2825,8.8921,-0.9888,-0.0469,0.0346,0.0958,-0.7278,9.8521,-1.0115,-0.0522,-0.0016,0.2155,-0.8045,9.074,-1.0338,-0.131,-0.0096
3589,60.1860645,6,roll_z,0.7925,-0.4693,8.983,-0.9052,-0.0141,-0.0304,0.1149,-0.9529,9.9934,-0.9294,-0.0173,-0.0522,0.4932,-1.008,9.3972,-0.9625,-0.09,-0.0575
3590,60.2017488,6,roll_z,0.8739,-0.5674,9.3374,-0.8847,0.0115,-0.0168,0.2514,-1.0247,9.9695,-0.9191,0.0186,-0.0405,0.5148,-1.2594,9.9383,-0.9582,-0.0751,-0.0487
3591,60.2175124,6,roll_z,1.1684,-0.5435,9.2536,-0.8812,-0.0258,-0.0165,0.419,-1.0942,10.1323,-0.9068,-0.029,-0.0365,0.972,-1.3001,9.7659,-0.9489,-0.1233,-0.0437
3592,60.2334964,6,roll_z,1.1947,-0.9313,8.9376,-0.8306,-0.0903,0.0138,0.4142,-1.4198,9.6989,-0.8639,-0.082,-0.0088,0.9002,-1.5562,9.493,-0.8962,-0.1779,-0.0091
3593,60.2658199,6,roll_z,0.9649,-0.7949,8.9471,-0.8578,-0.066,0.0498,0.2514,-1.3336,9.5553,-0.8996,-0.0623,0.0309,0.7374,-1.4437,9.7372,-0.9452,-0.1585,0.0221
3594,60.2824988,6,roll_z,0.7877,-1.1612,9.1578,-0.9164,-0.0194,0.0405,0.1772,-1.6281,9.7396,-0.959,-0.0133,0.012,0.3041,-1.7358,9.833,-1.0008,-0.1095,-0.0021
3595,60.2979778,6,roll_z,0.9505,-1.245,8.9088,-0.9824,0.0202,-0.0069,0.34,-1.7382,9.5409,-1.0149,0.0346,-0.0333,0.5866,-1.8747,9.5577,-1.0559,-0.0594,-0.0383
3596,60.3135849,6,roll_z,0.8332,-1.5323,8.4946,-0.9774,0.0232,-0.0237,0.103,-2.0614,9.3541,-1.0048,0.0368,-0.0527,0.4238,-2.1596,9.1554,-1.0458,-0.0629,-0.0533
3597,60.3293761,6,roll_z,0.8859,-1.6783,8.5784,-0.9662,0.0655,-0.0376,0.2849,-2.1907,9.3757,-0.9928,0.069,-0.066,0.6225,-2.2529,9.3589,-1.0392,-0.0349,-0.066
3598,60.3477377,6,roll_z,0.8619,-1.8699,8.8178,-0.9654,0.0083,-0.0218,0.2227,-2.4804,9.7827,-0.9971,0.0104,-0.0522,0.4238,-2.648,9.5122,-1.0362,-0.0871,-0.0559
3599,60.3659557,6,roll_z,1.087,-2.1021,8.8825,-0.9441,-0.017,-0.0232,0.3711,-2.5642,9.5672,-0.9702,-0.012,-0.0445,0.9864,-2.7054,9.3541,-1.0037,-0.1057,-0.0368
3600,60.3827094,6,roll_z,1.1708,-2.1955,9.2296,-0.9502,-0.0232,0.0317,0.3591,-2.7007,9.7755,-0.9944,-0.0146,0.0112,1.0127,-2.8276,10.07,-1.045,-0.1097,0.0168
3601,60.3979656,6,roll_z,1.142,-2.3894,8.916,-1.0373,0.0445,0.0903,0.3065,-2.9592,9.8043,-1.0687,0.0354,0.0676,0.6776,-3.1532,9.663,-1.1079,-0.074,0.0591
3602,60.4135703,6,roll_z,1.1827,-2.7366,8.7867,-1.0027,0.0237,0.0621,0.4334,-3.2968,9.56,-1.0402,0.0362,0.0272,0.6273,-3.5075,9.0285,-1.0671,-0.0423,0.0298
3603,60.4453454,6,roll_z,0.7207,-2.7629,8.4252,-0.931,0.0557,0.0434,0.0311,-3.2585,9.2177,-0.9606,0.0573,0.012,0.3926,-3.4309,8.9543,-0.9998,-0.0341,0.0107
3604,60.4547059,6,roll_z,0.8188,-2.8659,8.4515,-0.9284,0.0871,0.0402,0.1245,-3.4046,9.1626,-0.9691,0.0959,0.0176,0.4262,-3.4524,9.153,-1.0083,0.0064,0.0229
3605,60.4719408,6,roll_z,1.1612,-3.1484,8.9735,-0.9758,0.0426,0.0621,0.4381,-3.7062,9.663,-1.0141,0.0445,0.0288,0.8212,-3.8714,9.6606,-1.0575,-0.053,0.029
3606,60.4879593,6,roll_z,1.2881,-3.3902,8.7556,-0.9963,0.0546,0.057,0.5052,-3.9073,9.5385,-1.0309,0.0549,0.024,0.7087,-4.1085,9.323,-1.0685,-0.0498,0.0229
3607,60.5036119,6,roll_z,1.2354,-3.699,8.0421,-0.9531,0.0711,0.0415,0.5435,-4.2138,8.9519,-0.9803,0.0708,0.0226,0.7159,-4.2976,8.667,-1.0155,-0.0256,0.0138
3608,60.5349148,6,roll_z,1.1133,-3.4644,8.4036,-0.9539,-0.0085,0.0647,0.4118,-3.9792,9.0381,-0.9886,-0.0128,0.0399,0.7039,-4.1515,8.9256,-1.0237,-0.1249,0.036
3609,60.5507175,6,roll_z,1.1899,-3.8714,8.2193,-0.9635,-0.0264,0.0615,0.4717,-4.3574,8.9878,-0.9939,-0.017,0.0399,0.7997,-4.4221,8.4898,-1.0269,-0.1092,0.0378
3610,60.5666718,6,roll_z,0.8236,-4.0318,7.8243,-0.9124,0.0016,0.0344,0.261,-4.4173,8.6263,-0.9417,0.0064,0.0008,0.3424,-4.5226,8.2696,-0.9798,-0.081,-0.004
3611,60.5828423,6,roll_z,1.0175,-3.9241,7.999,-0.9191,0.0173,0.0314,0.3543,-4.4149,8.6287,-0.9553,0.0232,0.0048,0.6488,-4.5131,8.5425,-0.988,-0.0775,0.0045
3612,60.6022771,6,roll_z,0.9313,-4.2928,7.8362,-0.9116,0.053,0.0194,0.3017,-4.8363,8.7364,-0.9454,0.0506,-0.0088,0.5555,-4.9368,8.497,-0.9843,-0.0442,-0.0077
3613,60.6195292,6,roll_z,1.2689,-4.6639,7.4196,-0.8472,0.0096,0.0053,0.6776,-5.193,8.4204,-0.869,0.0162,-0.0208,0.9074,-5.2122,7.3239,-0.889,-0.0818,-0.0258
3614,60.6351263,6,roll_z,1.1947,-4.4508,7.5776,-0.7414,0.0125,-0.0011,0.4621,-4.9799,8.4994,-0.7681,0.0069,-0.0176,0.7542,-5.0494,7.999,-0.7981,-0.0961,-0.024
3615,60.6507017,6,roll_z,0.8428,-4.5298,7.5106,-0.6831,-0.0293,0.0125,0.182,-5.047,8.2672,-0.7161,-0.0072,-0.0024,0.5076,-5.1882,8.1259,-0.7603,-0.1055,-0.012
3616,60.6665975,6,roll_z,0.9984,-4.8602,7.4508,-0.669,-0.0005,0.0184,0.3567,-5.3726,8.3318,-0.6964,0.0019,0.0005,0.5914,-5.5234,7.5657,-0.726,-0.0935,-0.0123
3617,60.6823564,6,roll_z,1.1827,-4.7692,7.4962,-0.5952,0.0636,0.0072,0.498,-5.2625,8.3629,-0.6253,0.0751,-0.0085,0.8404,-5.4157,7.8889,-0.6613,-0.0221,-0.0125
3618,60.7135739,6,roll_z,1.3048,-4.8937,7.5537,-0.5726,0.0639,0.0437,0.5818,-5.3582,8.3797,-0.5936,0.0722,0.0357,1.0199,-5.6,7.9703,-0.6338,-0.021,0.0298
3619,60.7291342,6,roll_z,1.2115,-4.9775,7.3981,-0.5039,0.0471,0.0559,0.486,-5.4755,8.3342,-0.5329,0.0394,0.0418,0.7494,-5.6288,7.7812,-0.5702,-0.0602,0.0261
3620,60.7444646,6,roll_z,0.9744,-5.1811,7.2688,-0.4322,0.0232,0.0186,0.4549,-5.703,8.169,-0.4578,0.025,0.0053,0.4405,-5.8323,7.5489,-0.4879,-0.0762,-0.0168
3621,60.7601557,6,roll_z,1.0654,-5.2265,7.2377,-0.3553,0.0282,-0.0003,0.3424,-5.7269,8.0924,-0.3827,0.0365,-0.0104,0.6321,-5.8754,7.6734,-0.4165,-0.0684,-0.0218
3622,60.7761873,6,roll_z,1.1564,-5.2816,7.0629,-0.3089,0.0458,0.0136,0.407,-5.7509,8.0421,-0.3382,0.0549,0.013,0.9002,-5.9185,7.4388,-0.3696,-0.0442,0.0061
3623,60.7923174,6,roll_z,1.2067,-5.2433,7.0294,-0.2471,0.0469,0.0298,0.5555,-5.715,7.9799,-0.2706,0.0426,0.0221,0.6943,-5.8514,7.422,-0.302,-0.0503,0.0019
3624,60.823195,6,roll_z,1.0391,-5.1954,6.8235,-0.1529,0.0229,-0.004,0.3903,-5.7174,7.7931,-0.1787,0.0269,-0.0053,0.5722,-5.9352,7.1539,-0.2096,-0.0751,-0.0296
3625,60.8389176,6,roll_z,0.8835,-5.2864,6.9743,-0.0687,0.0378,-0.0051,0.2227,-5.7078,7.853,-0.0996,0.0413,0.0011,0.5626,-5.8993,7.3191,-0.138,-0.0535,-0.0213
3626,60.8570745,6,roll_z,1.1947,-5.2912,7.0174,-0.0301,0.0794,0.0117,0.5363,-5.7844,7.8506,-0.0607,0.0834,0.016,0.8116,-5.9687,7.6231,-0.098,-0.02,-0.0109
3627,60.8749014,6,roll_z,1.0918,-5.466,7.1012,0.004,0.0626,-0.0115,0.4932,-5.8873,7.9942,-0.0226,0.0607,-0.0048,0.6943,-6.0669,7.4603,-0.0573,-0.0378,-0.0338
3628,60.890849,6,roll_z,1.1851,-5.3774,7.0222,0.0652,0.0543,-0.0072,0.431,-5.849,7.8745,0.037,0.0554,0.0083,0.8092,-6.0358,7.4412,-0.0048,-0.0482,-0.0189
3629,60.9068287,6,roll_z,1.142,-5.4229,7.1323,0.0967,0.0687,0.0184,0.4956,-5.873,7.8673,0.065,0.0823,0.0362,0.814,-6.0669,7.5585,0.0232,-0.02,0.0115
3630,60.9222816,6,roll_z,1.1349,-5.3439,6.9695,0.1169,0.1148,0.0597,0.4214,-5.7485,7.774,0.0815,0.1185,0.0679,0.7925,-5.9256,7.4747,0.0474,0.0197,0.0461
3631,60.9380425,6,roll_z,1.142,-5.4229,7.0437,0.1545,0.1326,0.0836,0.4812,-5.849,7.9799,0.1188,0.1308,0.0975,0.8595,-5.9879,7.5489,0.0831,0.0285,0.0706
3632,60.9536763,6,roll_z,1.0343,-5.3391,7.1299,0.1947,0.1158,0.0996,0.5028,-5.8203,8.0732,0.1683,0.1081,0.1089,0.6033,-5.9568,7.6088,0.1308,0.0048,0.0775
3633,60.9871134,6,roll_z,0.9625,-5.3223,7.015,0.2591,0.0969,0.0738,0.3687,-5.7437,7.8482,0.233,0.0975,0.0852,0.4621,-5.8849,7.3622,0.1979,-0.0083,0.0535
3634,60.9981018,6,roll_z,1.0151,-5.1811,7.0964,0.3156,0.0948,0.0509,0.3926,-5.6455,8.0278,0.2876,0.0921,0.0615,0.7542,-5.7748,7.6423,0.2469,-0.0104,0.036
3635,61.013317,6,roll_z,1.1372,-5.3032,7.1587,0.3491,0.1166,0.0623,0.4501,-5.7557,8.0541,0.327,0.1137,0.0783,0.7973,-5.928,7.6638,0.2903,0.0229,0.0538
3636,61.0291975,6,roll_z,1.0223,-5.3223,7.4867,0.3912,0.1079,0.0836,0.3304,-5.7581,8.2791,0.3593,0.0988,0.0935,0.5363,-5.9137,7.8985,0.3265,0.0035,0.0623
3637,61.0449017,6,roll_z,0.7326,-5.3582,7.3646,0.4437,0.1031,0.0485,0.2394,-5.6934,8.248,0.4112,0.0969,0.061,0.3567,-5.8299,7.8697,0.3742,-0.0152,0.0293
3638,61.0605521,6,roll_z,0.8452,-5.2146,7.3526,0.5079,0.0804,0.0391,0.2346,-5.612,8.2145,0.478,0.0794,0.0533,0.3663,-5.7102,7.683,0.4424,-0.0237,0.0168
3639,61.092355,6,roll_z,0.7733,-4.9129,7.367,0.5723,0.0876,0.0154,0.1891,-5.3702,8.1403,0.5462,0.0858,0.0293,0.3208,-5.4564,7.683,0.5108,-0.0186,-0.0099
3640,61.1124284,6,roll_z,0.8859,-4.865,7.0988,0.6732,0.1009,-0.02,0.3328,-5.3079,8.0397,0.6506,0.1007,0.0032,0.3879,-5.4684,7.2951,0.62,-0.0013,-0.041
3641,61.1280238,6,roll_z,1.1923,-4.7669,7.2688,0.8085,0.0831,-0.0594,0.6321,-5.2744,8.2863,0.7939,0.0778,-0.033,0.7661,-5.3822,7.501,0.759,-0.0338,-0.0799
3642,61.1433694,6,roll_z,1.2282,-4.7716,7.5489,0.9239,0.0551,-0.0732,0.4238,-5.2792,8.4731,0.8964,0.0495,-0.0336,0.8763,-5.2864,7.8721,0.8602,-0.0565,-0.078
3643,61.1590438,6,roll_z,1.1181,-4.6519,7.6567,0.9766,0.0879,-0.0176,0.3136,-5.1284,8.5569,0.9425,0.0836,0.0216,0.7781,-5.2696,8.3677,0.8988,-0.0104,-0.021
3644,61.1742163,6,roll_z,0.929,-4.561,7.9272,0.9862,0.102,0.0277,0.1317,-5.0326,8.6742,0.9492,0.0985,0.0644,0.5148,-5.1356,8.3989,0.9095,-0.0005,0.0232
3645,61.1901107,6,roll_z,0.759,-4.2617,7.8506,1.0104,0.1012,0.0423,0.1365,-4.6974,8.7724,0.9811,0.0895,0.0767,0.3041,-4.786,8.3629,0.939,-0.0165,0.0338
3646,61.2061838,6,roll_z,0.6177,-4.0606,7.9368,1.0432,0.0301,0.0381,0.0192,-4.4987,8.7077,1.0107,0.0234,0.0692,0.1772,-4.6687,8.4036,0.9734,-0.0858,0.0181
3647,61.2222685,6,roll_z,0.7111,-4.1085,8.1139,1.1113,0.0605,0.0157,0.0622,-4.6567,8.8992,1.0722,0.0581,0.0487,0.419,-4.7309,8.6574,1.0285,-0.0482,-0.0027
3648,61.2538386,6,roll_z,1.0558,-4.027,8.4946,1.0855,0.1031,0.021,0.2658,-4.5538,9.1411,1.0434,0.1047,0.0575,0.6153,-4.6711,9.1985,0.9976,0.0019,0.0051
3649,61.2697901,6,roll_z,1.1013,-3.723,8.7269,1.0501,0.085,0.0146,0.2945,-4.221,9.3541,1.0067,0.073,0.0575,0.668,-4.3622,9.4595,0.9566,-0.0328,0.0075
3650,61.2857808,6,roll_z,0.8835,-3.5961,8.4827,0.9971,0.0631,0.0272,0.0982,-4.0558,9.0788,0.955,0.0663,0.0695,0.5698,-4.1372,9.0573,0.9119,-0.0378,0.029
3651,61.3021281,6,roll_z,0.6105,-3.3471,8.2839,0.9827,0.0666,0.0482,-0.0982,-3.8164,8.9783,0.9478,0.0613,0.0767,0.0958,-3.893,8.7556,0.9068,-0.0413,0.0344
3652,61.3174072,6,roll_z,0.4621,-3.3064,8.1451,0.9974,0.0658,0.0192,-0.0694,-3.8092,9.0549,0.9782,0.0636,0.0391,-0.1125,-3.9313,8.7652,0.9334,-0.0439,-0.013
3653,61.3326593,6,roll_z,0.8739,-3.1149,8.3175,1.0373,0.0719,-0.0186,0.1676,-3.5674,9.1075,1.0064,0.0708,0.013,0.5291,-3.7421,8.9639,0.9619,-0.033,-0.033
3654,61.3486849,6,roll_z,0.735,-2.9664,8.5569,1.0559,0.1001,-0.0447,0.1053,-3.462,9.4092,1.0157,0.1012,-0.0117,0.2969,-3.565,9.165,0.9689,-0.0059,-0.0631
3655,61.3686879,6,roll_z,0.7566,-2.6815,8.6838,1.0384,0.0804,-0.065,0.0168,-3.1867,9.3901,0.9979,0.0703,-0.028,0.3041,-3.3112,9.5193,0.9465,-0.0346,-0.0743
3656,61.3840376,6,roll_z,0.6345,-2.5402,8.5066,0.9955,0.0748,-0.0306,-0.1676,-3.0598,9.2081,0.9577,0.0732,0.0069,0.3615,-3.1795,9.1195,0.9167,-0.0282,-0.0376
3657,61.4158487,6,roll_z,0.6776,-2.4421,8.6167,1.0037,0.0927,-0.0107,0.0383,-2.8994,9.3637,0.9673,0.0863,0.0242,0.3615,-3.0215,9.2392,0.9246,-0.0115,-0.024
3658,61.432483,6,roll_z,1.008,-2.308,8.8298,0.996,0.053,-0.008,0.2825,-2.8347,9.572,0.9595,0.0418,0.0261,0.577,-2.9281,9.56,0.9145,-0.0652,-0.0218
3659,61.4479962,6,roll_z,0.7302,-2.1021,8.9399,0.9784,-0.0248,-0.0298,0.0048,-2.5929,9.6438,0.9385,-0.036,-0.0043,0.1987,-2.7533,9.5385,0.8959,-0.1459,-0.0527
3660,61.4639,6,roll_z,0.8428,-1.9034,8.5305,0.9766,-0.0344,-0.0471,0.1245,-2.3463,9.1937,0.9332,-0.032,-0.0032,0.8116,-2.4373,9.1818,0.885,-0.1236,-0.0362
3661,61.479724,6,roll_z,0.7757,-1.9082,8.8777,0.9188,0.0037,0.0349,-0.0072,-2.3846,9.4403,0.8804,0,0.0658,0.5435,-2.4948,9.56,0.836,-0.1017,0.0309
3662,61.4960247,6,roll_z,0.7638,-1.6544,8.9399,0.894,0.0024,0.0373,0.0575,-2.1715,9.6438,0.8605,-0.0011,0.0727,0.3519,-2.3224,9.4595,0.8133,-0.1156,0.0181
3663,61.5113589,6,roll_z,0.7614,-1.6161,8.8633,0.9129,-0.0866,-0.0178,0.146,-2.0063,9.5433,0.8852,-0.0815,0.012,0.2873,-2.0877,9.0597,0.8437,-0.1782,-0.0349
3664,61.5319109,6,roll_z,0.6991,-1.415,8.6598,0.9476,-0.1063,-0.0554,0.1652,-1.889,9.481,0.9167,-0.1033,-0.0216,0.4429,-2.0063,9.2608,0.873,-0.1989,-0.0743
3665,61.5471638,6,roll_z,0.8595,-1.324,9.0118,0.9494,-0.081,-0.0423,0.1532,-1.8028,9.9288,0.9111,-0.0908,-0.0104,0.5435,-1.9632,9.8402,0.8613,-0.2194,-0.0682
3666,61.5789827,6,roll_z,0.9673,-1.2378,9.1363,0.9308,-0.0847,-0.0194,0.17,-1.6879,9.8809,0.893,-0.0836,0.0176,0.6704,-1.8555,9.8689,0.8357,-0.192,-0.0256
